"","Submission.ID","Common.Name","Scientific.Name","Taxonomic.Order","Count","State.Province","County","Latitude","Longitude","Date","Time","Protocol","Duration..Min.","All.Obs.Reported","Distance.Traveled..km.","Area.Covered..ha.","Number.of.Observers","Breeding.Code","Species.Comments","Checklist.Comments","Location"
"1015","S48451818","Rainbow Lorikeet","Trichoglossus haematodus",11934,"10","AU-NSW","Randwick",-33.8977058,151.2341452,"09-12-2018","04:46 PM","eBird - Traveling Count",60,1,3,NA,2,"","","",""
"1016","S48772483","Rainbow Lorikeet","Trichoglossus haematodus",11934,"4","AU-NSW","Randwick",-33.8977058,151.2341452,"09-27-2018","04:46 PM","eBird - Traveling Count",70,1,2.5,NA,2,"","","",""
"1017","S48854501","Rainbow Lorikeet","Trichoglossus haematodus",11934,"1","AU-NSW","Randwick",-33.8977058,151.2341452,"10-01-2018","09:38 AM","eBird - Traveling Count",102,1,5.38,NA,2,"","","",""
"1018","S48873741","Rainbow Lorikeet","Trichoglossus haematodus",11934,"25","AU-NSW","Randwick",-33.8977058,151.2341452,"10-02-2018","06:34 AM","eBird - Traveling Count",137,1,6.64,NA,1,"","","",""
"1019","S47592755","Rainbow Lorikeet","Trichoglossus haematodus",11934,"4","AU-NSW","Randwick",-33.9032981,151.2276435,"08-02-2018","07:34 AM","eBird - Traveling Count",59,1,2.25,NA,1,"","","",""
"1020","S48642686","Rainbow Lorikeet","Trichoglossus haematodus",11934,"6","AU-NSW","Sutherland Shire",-34.08179,151.05447,"09-20-2018","10:59 AM","eBird - Traveling Count",35,1,0.483,NA,3,"","","",""
"1021","S47511326","Rainbow Lorikeet","Trichoglossus haematodus",11934,"2","AU-NSW","Sydney",-33.8672433,151.217737,"07-29-2018","01:52 PM","eBird - Traveling Count",54,1,2.74,NA,1,"","","",""
"1022","S43151896","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"20","AU-NSW","Botany Bay",-33.9378058,151.2056923,"02-25-2018","06:49 AM","eBird - Traveling Count",118,1,4.62,NA,4,"","","",""
"1023","S43923623","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"11","AU-NSW","Botany Bay",-33.9378058,151.2056923,"03-25-2018","07:11 AM","eBird - Traveling Count",111,1,1.13,NA,2,"","","",""
"1024","S47471078","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"12","AU-NSW","Botany Bay",-33.9378058,151.2056923,"07-27-2018","07:42 AM","eBird - Traveling Count",85,1,0.8,NA,2,"","","",""
"1025","S47611818","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"5","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-03-2018","07:18 AM","eBird - Traveling Count",94,1,3.22,NA,2,"","","",""
"1026","S47749968","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"15","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-10-2018","07:15 AM","eBird - Traveling Count",90,1,2.65,NA,4,"","","",""
"1027","S47792959","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"11","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-12-2018","07:05 AM","eBird - Traveling Count",194,1,5.77,NA,3,"","","",""
"1028","S48893823","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"14","AU-NSW","Botany Bay",-33.9378058,151.2056923,"10-03-2018","05:58 AM","eBird - Traveling Count",111,1,2.752,NA,4,"","","",""
"1029","S48206074","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"4","AU-NSW","Maitland",-32.771689,151.5860584,"09-01-2018","02:54 PM","eBird - Stationary Count",42,1,NA,NA,1,"","","",""
"1030","S48228057","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"1","AU-NSW","Maitland",-32.771689,151.5860584,"09-02-2018","11:09 AM","eBird - Stationary Count",16,1,NA,NA,1,"","","",""
"1031","S48764009","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"6","AU-NSW","Maitland",-32.771689,151.5860584,"09-27-2018","06:10 AM","eBird - Stationary Count",64,1,NA,NA,1,"","","",""
"1032","S48809606","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Pittwater",-33.6396818,151.3213984,"09-29-2018","06:22 AM","eBird - Traveling Count",16,1,0.79,NA,1,"","","",""
"1033","S48802995","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"5","AU-NSW","Pittwater",-33.640824,151.3227204,"09-29-2018","08:26 AM","eBird - Stationary Count",6,1,NA,NA,1,"","","",""
"1034","S47932253","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"6","AU-NSW","Pittwater",-33.640972,151.3211486,"08-19-2018","09:51 AM","eBird - Stationary Count",31,1,NA,NA,1,"","","Nice day",""
"1035","S48806928","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"50","AU-NSW","Pittwater",-33.63828,151.31435,"09-29-2018","06:43 AM","eBird - Traveling Count",77,1,2.28,NA,1,"","","",""
"1036","S39576376","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"3","AU-NSW","Randwick",-33.9194336,151.2425993,"10-06-2017","06:17 PM","eBird - Traveling Count",32,1,5,NA,2,"","","",""
"1037","S39397649","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Randwick",-33.9062686,151.2220493,"09-26-2017","04:53 PM","eBird - Traveling Count",36,1,2.5,NA,2,"","","",""
"1038","S39782021","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"3","AU-NSW","Randwick",-33.9062686,151.2220493,"10-09-2017","06:10 PM","eBird - Stationary Count",6,1,NA,NA,1,"","","",""
"1039","S47714655","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Randwick",-33.9062686,151.2220493,"08-08-2018","09:13 AM","eBird - Traveling Count",9,1,0.3,NA,1,"","","",""
"1040","S47812221","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Randwick",-33.9062686,151.2220493,"08-13-2018","09:15 AM","eBird - Traveling Count",12,1,0.5,NA,1,"","","",""
"1041","S47849983","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"6","AU-NSW","Randwick",-33.9062686,151.2220493,"08-15-2018","08:14 AM","eBird - Traveling Count",20,1,1.77,NA,1,"","","",""
"1042","S47867733","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"3","AU-NSW","Randwick",-33.9062686,151.2220493,"08-16-2018","08:23 AM","eBird - Traveling Count",10,1,0.54,NA,2,"","","",""
"1043","S47891869","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"8","AU-NSW","Randwick",-33.9062686,151.2220493,"08-17-2018","09:28 AM","eBird - Traveling Count",32,1,2,NA,1,"","","",""
"1044","S47952862","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"3","AU-NSW","Randwick",-33.9062686,151.2220493,"08-20-2018","08:26 AM","eBird - Traveling Count",13,1,1.52,NA,2,"","","",""
"1045","S48051721","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Randwick",-33.9062686,151.2220493,"08-25-2018","11:09 AM","eBird - Traveling Count",18,1,0.92,NA,1,"","","",""
"1046","S48074919","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"4","AU-NSW","Randwick",-33.9062686,151.2220493,"08-26-2018","01:09 PM","eBird - Stationary Count",3,1,NA,NA,1,"","","",""
"1047","S48119702","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Randwick",-33.9062686,151.2220493,"08-28-2018","11:17 AM","eBird - Traveling Count",12,1,0.93,NA,1,"","","",""
"1048","S48137198","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Randwick",-33.9062686,151.2220493,"08-29-2018","08:59 AM","eBird - Traveling Count",22,1,0.63,NA,1,"","","",""
"1049","S48179728","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Randwick",-33.9062686,151.2220493,"08-31-2018","09:52 AM","eBird - Traveling Count",9,1,0.6,NA,1,"","","",""
"1050","S48274169","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"3","AU-NSW","Randwick",-33.9062686,151.2220493,"09-04-2018","07:28 AM","eBird - Traveling Count",6,1,0.43,NA,2,"","","",""
"1051","S48486773","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"3","AU-NSW","Randwick",-33.9062686,151.2220493,"09-14-2018","07:46 AM","eBird - Stationary Count",2,1,NA,NA,1,"","","",""
"1052","S48661450","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"4","AU-NSW","Randwick",-33.9062686,151.2220493,"09-22-2018","04:34 PM","eBird - Stationary Count",18,1,NA,NA,1,"","","",""
"1053","S39340026","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"5","AU-NSW","Randwick",-33.9176858,151.2367878,"09-20-2017","12:36 PM","eBird - Stationary Count",28,1,NA,NA,1,"","","",""
"1054","S39340023","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"09-22-2017","12:35 PM","eBird - Stationary Count",18,1,NA,NA,3,"","","",""
"1055","S39427454","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"5","AU-NSW","Randwick",-33.9176858,151.2367878,"09-27-2017","12:18 PM","eBird - Stationary Count",19,1,NA,NA,2,"","","",""
"1056","S39802430","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"10-10-2017","02:00 PM","eBird - Stationary Count",18,1,NA,NA,2,"","","",""
"1057","S39908253","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"10-14-2017","01:56 PM","eBird - Stationary Count",19,1,NA,NA,1,"","","",""
"1058","S39924083","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"10-15-2017","10:09 AM","eBird - Stationary Count",10,1,NA,NA,1,"","","",""
"1059","S39949296","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"10-16-2017","12:34 PM","eBird - Stationary Count",33,1,NA,NA,1,"","","",""
"1060","S40139076","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"7","AU-NSW","Randwick",-33.9176858,151.2367878,"10-23-2017","02:10 PM","eBird - Stationary Count",18,1,NA,NA,2,"","","",""
"1061","S40138880","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"10-27-2017","12:36 PM","eBird - Stationary Count",14,1,NA,NA,2,"","","",""
"1062","S43998709","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"03-27-2018","03:00 PM","eBird - Stationary Count",35,1,NA,NA,2,"","","",""
"1063","S45475126","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"6","AU-NSW","Randwick",-33.9176858,151.2367878,"05-09-2018","12:43 PM","eBird - Stationary Count",18,1,NA,NA,2,"","","Lunch list",""
"1064","S46536481","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"6","AU-NSW","Randwick",-33.9176858,151.2367878,"06-14-2018","04:30 PM","eBird - Stationary Count",8,1,NA,NA,2,"","","",""
"1065","S46556840","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"06-15-2018","03:20 PM","eBird - Stationary Count",15,1,NA,NA,2,"","","",""
"1066","S46651453","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"06-19-2018","12:37 PM","eBird - Stationary Count",16,1,NA,NA,2,"","","",""
"1067","S46780411","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"06-25-2018","03:32 PM","eBird - Stationary Count",15,1,NA,NA,2,"","","",""
"1068","S46846155","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"8","AU-NSW","Randwick",-33.9176858,151.2367878,"06-28-2018","12:55 PM","eBird - Stationary Count",12,1,NA,NA,2,"","","",""
"1069","S46978038","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"6","AU-NSW","Randwick",-33.9176858,151.2367878,"07-04-2018","04:13 PM","eBird - Stationary Count",11,1,NA,NA,2,"","","",""
"1070","S46998342","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"07-05-2018","02:10 PM","eBird - Stationary Count",19,1,NA,NA,2,"","","",""
"1071","S47118101","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"07-06-2018","10:52 AM","eBird - Stationary Count",15,1,NA,NA,2,"","","",""
"1072","S47118157","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"07-10-2018","12:45 PM","eBird - Stationary Count",15,1,NA,NA,2,"","","",""
"1073","S47225441","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"7","AU-NSW","Randwick",-33.9176858,151.2367878,"07-16-2018","11:01 AM","eBird - Stationary Count",10,1,NA,NA,2,"","","",""
"1074","S47269962","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"6","AU-NSW","Randwick",-33.9176858,151.2367878,"07-18-2018","09:34 AM","eBird - Stationary Count",11,1,NA,NA,2,"","","",""
"1075","S47368981","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"07-23-2018","02:05 PM","eBird - Stationary Count",9,1,NA,NA,2,"","","",""
"1076","S47471074","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"07-24-2018","02:50 PM","eBird - Stationary Count",12,1,NA,NA,2,"","","",""
"1077","S47471076","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"07-25-2018","11:24 AM","eBird - Stationary Count",9,1,NA,NA,2,"","","",""
"1078","S47471071","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"07-27-2018","02:00 PM","eBird - Stationary Count",14,1,NA,NA,2,"","","",""
"1079","S47535937","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"07-30-2018","01:59 PM","eBird - Stationary Count",12,1,NA,NA,2,"","","",""
"1080","S47701279","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"08-06-2018","02:30 PM","eBird - Stationary Count",11,1,NA,NA,2,"","","",""
"1081","S47701276","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"08-07-2018","02:00 PM","eBird - Stationary Count",10,1,NA,NA,2,"","","",""
"1082","S47718955","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"5","AU-NSW","Randwick",-33.9176858,151.2367878,"08-08-2018","02:00 PM","eBird - Stationary Count",12,1,NA,NA,2,"","","",""
"1083","S47737623","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"5","AU-NSW","Randwick",-33.9176858,151.2367878,"08-09-2018","04:46 PM","eBird - Stationary Count",10,1,NA,NA,2,"","","",""
"1084","S47837629","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"6","AU-NSW","Randwick",-33.9176858,151.2367878,"08-14-2018","04:00 PM","eBird - Stationary Count",10,1,NA,NA,2,"","","",""
"1085","S47899466","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"08-16-2018","09:17 AM","eBird - Stationary Count",10,1,NA,NA,2,"","","",""
"1086","S48283809","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"09-04-2018","02:30 PM","eBird - Stationary Count",14,1,NA,NA,2,"","","",""
"1087","S48382244","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"09-09-2018","01:35 PM","eBird - Stationary Count",13,1,NA,NA,1,"","","",""
"1088","S48408404","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"09-10-2018","12:46 PM","eBird - Traveling Count",18,1,0.27,NA,1,"","","",""
"1089","S48511541","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"09-15-2018","12:45 PM","eBird - Stationary Count",14,1,NA,NA,1,"","","",""
"1090","S48535704","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"09-16-2018","12:35 PM","eBird - Stationary Count",5,1,NA,NA,1,"","","",""
"1091","S48538061","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"09-16-2018","05:25 PM","eBird - Stationary Count",9,1,NA,NA,1,"","","",""
"1092","S48560944","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"09-17-2018","01:09 PM","eBird - Stationary Count",11,1,NA,NA,1,"","","",""
"1093","S48600127","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"09-19-2018","10:04 AM","eBird - Stationary Count",15,1,NA,NA,4,"","","",""
"1094","S48790829","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"6","AU-NSW","Randwick",-33.9176858,151.2367878,"09-27-2018","02:52 PM","eBird - Stationary Count",11,1,NA,NA,2,"","","",""
"1095","S48880061","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"10-02-2018","03:03 PM","eBird - Stationary Count",12,1,NA,NA,2,"","","",""
"1096","S42081035","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"5","AU-NSW","Randwick",-33.8977058,151.2341452,"01-20-2018","08:50 AM","eBird - Traveling Count",120,1,3,NA,3,"","","Covered most of the park, including some of Kensington Ponds.",""
"1097","S47656790","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"10","AU-NSW","Randwick",-33.8977058,151.2341452,"08-05-2018","08:16 AM","eBird - Traveling Count",196,1,5.52,NA,3,"","","",""
"1098","S47913102","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"6","AU-NSW","Randwick",-33.8977058,151.2341452,"08-18-2018","10:32 AM","eBird - Traveling Count",124,1,4.75,NA,2,"","","",""
"1099","S48304612","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"24","AU-NSW","Randwick",-33.8977058,151.2341452,"09-05-2018","04:38 PM","eBird - Traveling Count",73,1,3.347,NA,2,"","","",""
"1100","S48360609","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"5","AU-NSW","Randwick",-33.8977058,151.2341452,"09-08-2018","04:12 PM","eBird - Traveling Count",67,1,4.11,NA,1,"","","",""
"1101","S48789620","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"5","AU-NSW","Randwick",-33.8977058,151.2341452,"09-28-2018","07:47 AM","eBird - Traveling Count",75,1,3.2,NA,1,"","","",""
"1102","S43996119","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Randwick",-33.9209633,151.2575769,"03-27-2018","12:35 PM","eBird - Traveling Count",26,1,1.12,NA,2,"","","",""
"1103","S47682949","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"3","AU-NSW","Randwick",-33.9209633,151.2575769,"08-06-2018","04:21 PM","eBird - Traveling Count",26,1,0.94,NA,1,"","","",""
"1104","S48621915","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Sutherland Shire",-34.0693991,151.1023378,"09-20-2018","12:07 PM","eBird - Traveling Count",19,1,0.6,NA,3,"","","",""
"1105","S48640141","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Sutherland Shire",-34.0693991,151.1023378,"09-21-2018","10:47 AM","eBird - Casual Observation",NA,0,NA,NA,2,"","","",""
"1106","S48635074","Rainbow Lorikeet (Rainbow)","Trichoglossus haematodus moluccanus",11954,"2","AU-NSW","Sutherland Shire",-34.0705092,151.1043895,"09-21-2018","07:12 AM","eBird - Stationary Count",12,1,NA,NA,3,"","","",""
